roundID,gameID,trialNum,playerID,text,director_msg
01M1PW41D8KT1Y0Z0DKMA7P18H,01M1PVPTMYJEMSH2D4PPK54AQC,13,01M1PVV1FSQ931Q08DC040FF4H,a shape that has two matching triangle points on top,TRUE
01M1PW612QKR29X0AT8N5733DT,01M1PVPWEFJ67VYTWGSHJ4XJ33,19,01M1PVV71QMXF31FNN88616S34,two triaiangles are hanging out with a squre on top of the blacktop,TRUE
01M1PW6KG6FANS4QGGEN474EMG,01M1PVPWZ82WNHXNHFM772HZSY,45,01M1PVV2HGBFFFP8TQ2JTHYBNF,two roofs on triangle,TRUE
01M1PW6YAVA4Q2M6W031KD65WV,01M1PVPWEJQS052PE7X7E1TZK9,34,01M1PVW75JX1QRKD2FQCCBJ017,Shirt on upside down house,TRUE
01M1PW7EY9VZQTY9S5MY39BKYR,01M1PVPWZ7KQZN2DHXW0TTKG9P,6,01M1PVZ3NBFP4RQAMM34F5EPHD,sideways view of a Romans helmet,TRUE
01M1PWGJA0KWM18P3QPCCJVWJ3,01M1PVPXF8XP3FTSCWE2SZ4KAJ,31,01M1PVW253SKBG4X7GTPVKZWRC,white square missing bottom left,TRUE
01M1PW2VKF8FDFEKKSMBDDAP1A,01M1PVPTMT2TF5TMW6DY08RG1A,4,01M1PVVYCG3ZV9Y0QVDS434K08,the left side has two parallel rectangles,TRUE
01M1PW2VNDMH32R535VDZ6937X,01M1PVPTMT2TF5TMW6DY08RG1A,29,01M1PVVTHSCRB56WAFX0KRCSX2,Two parallel triangles on the left,TRUE
01M1PW61974YN4A52A2YP50RRK,01M1PVPWEFJ67VYTWGSHJ4XJ33,46,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,white rectangle inside it,TRUE
01M1PW61974YN4A52A2YP50RRK,01M1PVPWEFJ67VYTWGSHJ4XJ33,46,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,???,TRUE
01M1PW8ZHYGE5GFSAW9X00S167,01M1PVPWZ383HA8RRK2RFSW236,33,01M1PVVZ2PG17JJTAZWDXWW3JQ,has a white rectangle,TRUE
01M1PW9D5FWHG56PBH7ZPH7EBZ,01M1PVPXF92SZVFC9KB45KHNG3,17,01M1PVVBRZ3YZPYCQZYDADYMR6,teeth looking things on the left and a neck and head sticking out on the right,TRUE
01M1PWBR2RSY0MS6GQZZ34KZ7D,01M1PVPY0135RYKX6QNWJW9HQ7,20,01M1PVW5G591MZ9WXE41XZDX0Y,mountains,TRUE
01M1PW0KN7NAV9C5W3TPTMNC3F,01M1PVPSF9NDAT0BF7G6FNHKYQ,42,01M1PVTRYDJNHHT05DKBKN76E5,backwards B with bracket,TRUE
01M1PW2VMFKWN20AND9AE88ZWX,01M1PVPTMT2TF5TMW6DY08RG1A,39,01M1PVVTHSCRB56WAFX0KRCSX2,4 peaks,TRUE
01M1PW50YDZWM2B274THYFFQ1W,01M1PVPVN43CJ2ZQS2FA0GJ1TX,16,01M1PVW97TC4GVFYDVFB1SJ9WH,The spongebob exagerated face on the side of a mountain.,TRUE
01M1PW8ZK8WE42RDAQ71GTR790,01M1PVPWZ383HA8RRK2RFSW236,29,01M1PVVZ2PG17JJTAZWDXWW3JQ,weird shape that i dont know how to describe. Havent described that one,TRUE
01M1PWEJFD4E002Y4G2FS6W5TE,01M1PVPXF92SZVFC9KBGN1TRXM,12,01M1PVZYRHDVK94JBPD96A2FVY,looks like a fish with a tail pointing up. no rectangles,TRUE
01M1PWGJBW29CWT42259PB0AYG,01M1PVPXF8XP3FTSCWE2SZ4KAJ,36,01M1PW23TCTCTWR44KF0HW1TG2,crocket U shape at the top on the left and tail at the back,TRUE
01M1PW1ZDEZPK1R2JZPXMNNZEB,01M1PVPTMX8QBBEQ1CAWS8Y65C,46,01M1PVVEHT22G3NCF8EGPQWRYM,"triangles on left, spiky comb",TRUE
01M1PW7F6QV6Y4H4KCWM26G6PW,01M1PVPWZ7KQZN2DHXW0TTKG9P,8,01M1PVZ3NBFP4RQAMM34F5EPHD,pic with the most sharp points,TRUE
01M1PWBR5PT1XCYJF31RVNHQ8Z,01M1PVPY0135RYKX6QNWJW9HQ7,12,01M1PVW5G591MZ9WXE41XZDX0Y,arrow pointing up on top,TRUE
01M1PWG14QBJ0FQPKA39W3KNZ5,01M1PVPY02TEGASTZW7B0B44PE,43,01M1PW1KKGDQJPNSP87YDPE8Y2,tree with triangle,TRUE
01M1PW3TJRC4ZJYPHTSJQ3F4GY,01M1PVPVN19AKJQXAJWG447XT1,45,01M1PVV4T08CWVFCAHVD9FMRR2,boat over rectangle with four triangles for feet,TRUE
01M1PW41HCNHWSVNGPVQRNFQPX,01M1PVPTMYJEMSH2D4PPK54AQC,38,01M1PVXZCG5HBAN48J4YM7CT4J,bird with large rectangle cut out,TRUE
01M1PW9D4P405P69C22MKB5WMP,01M1PVPXF92SZVFC9KB45KHNG3,16,01M1PVVXW244MSV8KK7TFJHPNZ,long neck and beak on left,TRUE
01M1PW9D4P405P69C22MKB5WMP,01M1PVPXF92SZVFC9KB45KHNG3,16,01M1PVVBRZ3YZPYCQZYDADYMR6,with the sharp teeth looking things?,FALSE
01M1PW9D4P405P69C22MKB5WMP,01M1PVPXF92SZVFC9KB45KHNG3,16,01M1PVVXW244MSV8KK7TFJHPNZ,two triangles sticking up and down,TRUE
01M1PW9D4P405P69C22MKB5WMP,01M1PVPXF92SZVFC9KB45KHNG3,16,01M1PVVXW244MSV8KK7TFJHPNZ,no,TRUE
01M1PWG1811J9KKWCQ510ADQ3G,01M1PVPY02TEGASTZW7B0B44PE,35,01M1PWAKPMFG2PF8ZD5WBT5ANA,i see my joke didn't go over too well,FALSE
01M1PWG1811J9KKWCQ510ADQ3G,01M1PVPY02TEGASTZW7B0B44PE,35,01M1PW1KKGDQJPNSP87YDPE8Y2,full hose with trianlr top,TRUE
01M1PW5R3PSE3TPR5T5RVH0GZS,01M1PVPWEGF3RQQ2BZJMHJW5WT,16,01M1PVZMF178XCTABPVTWNQQ3Q,top Z shape bottom house with a pole,TRUE
01M1PW5R60KSMQ1FMQ8769BTVV,01M1PVPWEGF3RQQ2BZJMHJW5WT,26,01M1PVZMF178XCTABPVTWNQQ3Q,ship at the top bottom house with pole,TRUE
01M1PW5RBRSKHDYPP0ZEASRTZH,01M1PVPWEGF3RQQ2BZJMHJW5WT,37,01M1PVV9N1B5JSVGVHP53ND1FH,"T-shirt on top, premolars on bottom",TRUE
01M1PW615SKDXE7W4GKYF6B9KM,01M1PVPWEFJ67VYTWGSHJ4XJ33,30,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,diamond under,TRUE
01M1PW7ESHE8N9G0HYVKFNWZY3,01M1PVPWZ7KQZN2DHXW0TTKG9P,18,01M1PVZ3NBFP4RQAMM34F5EPHD,long white rectangle in middle,TRUE
01M1PW0X86G6NKS9T34NMJFT5Z,01M1PVPSFBNZXW40G11YGR32M6,22,01M1PVVNQ4AT0NRB9TK929QH2E,"arrow, but one WITHOUT bracket",TRUE
01M1PW0X8A7R183KKB84PCX7BG,01M1PVPSFBNZXW40G11YGR32M6,25,01M1PVTRWTPC40C0HPR8RXXWTF,arrow diamond bracket bracket,TRUE
01M1PW3TC8WDDSJWR0MN385MPM,01M1PVPVN19AKJQXAJWG447XT1,24,01M1PVVZD69SDYBBAB5MDTZSCB,7,TRUE
01M1PW5RAKNJE32MXKKW8WNY3W,01M1PVPWEGF3RQQ2BZJMHJW5WT,47,01M1PVV9N1B5JSVGVHP53ND1FH,"Z on top, house on pole on bottom",TRUE
01M1PW610MZ06YBBMT6VDM4J70,01M1PVPWEFJ67VYTWGSHJ4XJ33,10,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,looks like a headless baby wearing a diaper,TRUE
01M1PW6127DCZGDDT0NXHHSRP9,01M1PVPWEFJ67VYTWGSHJ4XJ33,17,01M1PVV71QMXF31FNN88616S34,zig ziaggsss,TRUE
01M1PW9DDHAWTSMQ1Y9Y5ZB2MZ,01M1PVPXF92SZVFC9KB45KHNG3,39,01M1PVVBRZ3YZPYCQZYDADYMR6,sharp teeth,TRUE
01M1PW0X7TG7R262E9RMCX5T54,01M1PVPSFBNZXW40G11YGR32M6,19,01M1PVTRWTPC40C0HPR8RXXWTF,arrow diamond bracket bracket,TRUE
01M1PW0XAQKWXK8ACY7N0AZ75J,01M1PVPSFBNZXW40G11YGR32M6,40,01M1PVVNQ4AT0NRB9TK929QH2E,arrow . . . . bracket,TRUE
01M1PW2VP5B6V5Q59QP5M6T2M8,01M1PVPTMT2TF5TMW6DY08RG1A,24,01M1PVVYCG3ZV9Y0QVDS434K08,),TRUE
01M1PW8ZG1XJTR2ZRC7V8CYESQ,01M1PVPWZ383HA8RRK2RFSW236,40,01M1PW2K6B8GZQ5Z02B5Q0TB2A,rectangle,TRUE
01M1PW3TFCCKFMNWYJV36FVNG1,01M1PVPVN19AKJQXAJWG447XT1,30,01M1PVVZD69SDYBBAB5MDTZSCB,square 2 triangles at top,TRUE
01M1PW613GPYGT214YAKV4TP0Y,01M1PVPWEFJ67VYTWGSHJ4XJ33,22,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,"no problem, :)",TRUE
01M1PW613GPYGT214YAKV4TP0Y,01M1PVPWEFJ67VYTWGSHJ4XJ33,22,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,white box in between,TRUE
01M1PWEJ5PXQCPJZ2FMCXTSHPK,01M1PVPXF92SZVFC9KBGN1TRXM,0,01M1PVVCHSJDKDCMNAX28C9KTM,hi,FALSE
01M1PWEJ5PXQCPJZ2FMCXTSHPK,01M1PVPXF92SZVFC9KBGN1TRXM,0,01M1PVZYRHDVK94JBPD96A2FVY,"Hi , a house shape",TRUE
01M1PWG1BZWNRQNQVF6XNT66SZ,01M1PVPY02TEGASTZW7B0B44PE,25,01M1PW1KKGDQJPNSP87YDPE8Y2,tree home without triangle,TRUE
01M1PW0X888QR73JC2RYG1C9PJ,01M1PVPSFBNZXW40G11YGR32M6,23,01M1PVTRWTPC40C0HPR8RXXWTF,half heart bird head,TRUE
01M1PW41EVB5GSX7G66BW5EPP3,01M1PVPTMYJEMSH2D4PPK54AQC,4,01M1PVXZCG5HBAN48J4YM7CT4J,looks like a logo - sort of central column shape with semi circles either side,TRUE
01M1PW50Z27PANM0DEEQTEJQ9Z,01M1PVPVN43CJ2ZQS2FA0GJ1TX,20,01M1PVW97TC4GVFYDVFB1SJ9WH,"TYhis one is the one with a dominate Z shape and then two flag frills on the left and right, one that sort of blends in on the left.",TRUE
01M1PW6Y5Q8V39VAKPH5YXS71G,01M1PVPWEJQS052PE7X7E1TZK9,18,01M1PVW75JX1QRKD2FQCCBJ017,Shirt on lego head,TRUE
01M1PW2VKKX4SAWRA2FPP5MVJK,01M1PVPTMT2TF5TMW6DY08RG1A,3,01M1PVVTHSCRB56WAFX0KRCSX2,The left side has two parallel rectangle shapes,TRUE
01M1PW2VKTME8MCCR0AZJB89AA,01M1PVPTMT2TF5TMW6DY08RG1A,1,01M1PVVTHSCRB56WAFX0KRCSX2,The very right side has a left pointing triangle with the tip obscured,TRUE
01M1PW0X6XTY99VSFR0DY3YQ29,01M1PVPSFBNZXW40G11YGR32M6,3,01M1PVTRWTPC40C0HPR8RXXWTF,Like a trophy,TRUE
01M1PW152QFWDYKGDJW8EFD1C0,01M1PVPSFBNZXW40G11G9DGVKY,9,01M1PVTZDZSFSRFW0Y011447D5,A clear diamond shape balancing on the right hand side,TRUE
01M1PW1534VNJV0WP476EK6T31,01M1PVPSFBNZXW40G11G9DGVKY,24,01M1PVVNH6WEMGKMEM2F9XPCJS,"Tip your head to the right, weird dog with a beak.",TRUE
01M1PW3THVWW6W0441Z82BA6ZA,01M1PVPVN19AKJQXAJWG447XT1,40,01M1PVVZD69SDYBBAB5MDTZSCB,square 2 triangles,TRUE
01M1PW6166ZWA0VHHSVTF8NGCG,01M1PVPWEFJ67VYTWGSHJ4XJ33,32,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,graduation cap under,TRUE
01M1PW9CWVEAYYAZ16EQ3PPD3F,01M1PVPXF92SZVFC9KB45KHNG3,8,01M1PVVXW244MSV8KK7TFJHPNZ,looks like mountains on the right,TRUE
01M1PW9CWVEAYYAZ16EQ3PPD3F,01M1PVPXF92SZVFC9KB45KHNG3,8,01M1PVVBRZ3YZPYCQZYDADYMR6,yay,FALSE
01M1PWGJ1NMBK72BH5VJB7V2QB,01M1PVPXF8XP3FTSCWE2SZ4KAJ,14,01M1PW23TCTCTWR44KF0HW1TG2,3 triangles on the left,TRUE
01M1PWGJ1NMBK72BH5VJB7V2QB,01M1PVPXF8XP3FTSCWE2SZ4KAJ,14,01M1PW23TCTCTWR44KF0HW1TG2,on the right,TRUE
01M1PW1526NGFDT1TDBT1SN7TC,01M1PVPSFBNZXW40G11G9DGVKY,10,01M1PVVNH6WEMGKMEM2F9XPCJS,The right top corner has a Batman head.,TRUE
01M1PW612E4R2WQ6MDG3TRW63Z,01M1PVPWEFJ67VYTWGSHJ4XJ33,18,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,almost a perfect box,TRUE
01M1PWGHX8BRAZMA83QA5YYS2H,01M1PVPXF8XP3FTSCWE2SZ4KAJ,4,01M1PW23TCTCTWR44KF0HW1TG2,there is square shape at the bottom and a missing piece to the left there are line shaped edges,TRUE
01M1PW0X6Z9JJE54KZG03GCKG3,01M1PVPSFBNZXW40G11YGR32M6,4,01M1PVVNQ4AT0NRB9TK929QH2E,arrow pointing right into  diamond,TRUE
01M1PW0X6Z9JJE54KZG03GCKG3,01M1PVPSFBNZXW40G11YGR32M6,4,01M1PVVNQ4AT0NRB9TK929QH2E,then pocupine,TRUE
01M1PW2VRC3QVCBC48ST2B8R7T,01M1PVPTMT2TF5TMW6DY08RG1A,18,01M1PVVYCG3ZV9Y0QVDS434K08,2 trianles on the left side pointing left,TRUE
01M1PW9CQ2REK332VE2VSNE114,01M1PVPXF92SZVFC9KB45KHNG3,25,01M1PVVBRZ3YZPYCQZYDADYMR6,sharp teeth,TRUE
01M1PW9D6ZX2YG4J87Z9HKK381,01M1PVPXF92SZVFC9KB45KHNG3,21,01M1PVVBRZ3YZPYCQZYDADYMR6,trapazoid cut out,TRUE
01M1PWBQWZRAYSQWDZ47YFTD52,01M1PVPY0135RYKX6QNWJW9HQ7,34,01M1PVW5G591MZ9WXE41XZDX0Y,"hat on top, points on the bottom",TRUE
01M1PW0X9FHB7717BSAR6AG8ZV,01M1PVPSFBNZXW40G11YGR32M6,31,01M1PVTRWTPC40C0HPR8RXXWTF,arrow diamond porcupine,TRUE
01M1PW151T8H25Z18EVCEHB7GD,01M1PVPSFBNZXW40G11G9DGVKY,0,01M1PVVNH6WEMGKMEM2F9XPCJS,"Okay, it's square on the lefthand side, and it has a white chevron inside of it.",TRUE
01M1PW151T8H25Z18EVCEHB7GD,01M1PVPSFBNZXW40G11G9DGVKY,0,01M1PVTZDZSFSRFW0Y011447D5,Got it,FALSE
01M1PWG1ET0E81C40ZXXKJE0S9,01M1PVPY02TEGASTZW7B0B44PE,18,01M1PWAKPMFG2PF8ZD5WBT5ANA,"full house with chimney,. not the snake, not the incomplete one. not the T",TRUE
01M1PWBQMH8GZWMJE7EM83PM7R,01M1PVPY0135RYKX6QNWJW9HQ7,45,01M1PVV5BA5A9YAQJQ9SAGP2BW,arrow pointing up on top,TRUE
01M1PW5R5FTM8VEWT8V0211DTJ,01M1PVPWEGF3RQQ2BZJMHJW5WT,25,01M1PVV9N1B5JSVGVHP53ND1FH,"Z on top, bottom is house on pole",TRUE
01M1PW6KNHQ5H5H5VY0ZJJ9NZR,01M1PVPWZ82WNHXNHFM772HZSY,27,01M1PVV2HGBFFFP8TQ2JTHYBNF,elephant trunk on biig mountain,TRUE
01M1PW0X7W77F4G3X1QTPRK90G,01M1PVPSFBNZXW40G11YGR32M6,20,01M1PVVNQ4AT0NRB9TK929QH2E,"backward c, bird head",TRUE
01M1PW0X89DQD9WW9ZY5Z3NAQM,01M1PVPSFBNZXW40G11YGR32M6,7,01M1PVTRWTPC40C0HPR8RXXWTF,"backwards C, sidways bird head",TRUE
01M1PW3T7V22JT2KHG375MAJMQ,01M1PVPVN19AKJQXAJWG447XT1,8,01M1PVVZD69SDYBBAB5MDTZSCB,2 legs at bottom 2 triangles either side above it,TRUE
01M1PW8ZDZQGSXGY3NVVPZCANV,01M1PVPWZ383HA8RRK2RFSW236,13,01M1PVVZ2PG17JJTAZWDXWW3JQ,has a white rectangle,TRUE
01M1PWGHS43R42MGJNXR2JFGZ3,01M1PVPXF8XP3FTSCWE2SZ4KAJ,37,01M1PVW253SKBG4X7GTPVKZWRC,white square missing bottom left,TRUE
01M1PW1539KZEVS0GWZ7S7082B,01M1PVPSFBNZXW40G11G9DGVKY,25,01M1PVTZDZSFSRFW0Y011447D5,Batman ears on the right,TRUE
01M1PW3T7N5MEBDBVXHHJNG4BQ,01M1PVPVN19AKJQXAJWG447XT1,47,01M1PVV4T08CWVFCAHVD9FMRR2,giant t shirt,TRUE
01M1PW41AR94RDEAH8N4N1QDKJ,01M1PVPTMYJEMSH2D4PPK54AQC,33,01M1PVV1FSQ931Q08DC040FF4H,a weird shape not animal,TRUE
01M1PW41CQTGR6X01J43GCT4P9,01M1PVPTMYJEMSH2D4PPK54AQC,16,01M1PVXZCG5HBAN48J4YM7CT4J,shape on left looks like cursive l or elephants nose,TRUE
01M1PW41CQTGR6X01J43GCT4P9,01M1PVPTMYJEMSH2D4PPK54AQC,16,01M1PVXZCG5HBAN48J4YM7CT4J,sorry on right,TRUE
01M1PW50SEVKQ0F53VM2NMNVN6,01M1PVPVN43CJ2ZQS2FA0GJ1TX,46,01M1PVW97TC4GVFYDVFB1SJ9WH,"The ""Exaggerated Spongbob""",TRUE
01M1PW7EZCMK1ZGG5NEDBAH21Q,01M1PVPWZ7KQZN2DHXW0TTKG9P,5,01M1PVVTM3JYE18KKXW2DCV15S,What looks like a dog with 2 sharp points,TRUE
01M1PW8ZECKBYSRW8JK37R7ED6,01M1PVPWZ383HA8RRK2RFSW236,2,01M1PW2K6B8GZQ5Z02B5Q0TB2A,has a triangle point on on side and a sue looking one nod on the other,TRUE
01M1PWBR91TZ3NK007DWNS2SYF,01M1PVPY0135RYKX6QNWJW9HQ7,44,01M1PVW5G591MZ9WXE41XZDX0Y,"flat on top, one point on each side",TRUE
01M1PWG16C9D5P9KZFJW1642W5,01M1PVPY02TEGASTZW7B0B44PE,39,01M1PW1KKGDQJPNSP87YDPE8Y2,tree home,TRUE
01M1PW8ZGAGE2DEHQBCW7682KN,01M1PVPWZ383HA8RRK2RFSW236,39,01M1PVVZ2PG17JJTAZWDXWW3JQ,white u shape,TRUE
01M1PWG18DJ053MWN46HHTVT4R,01M1PVPY02TEGASTZW7B0B44PE,34,01M1PWAKPMFG2PF8ZD5WBT5ANA,"snake with a roof (not on a plane, ha ha)",TRUE
01M1PWG1HR6TV1BDPBTXQS65HF,01M1PVPY02TEGASTZW7B0B44PE,12,01M1PWAKPMFG2PF8ZD5WBT5ANA,this *is* the full house with the three rectangles on the left,TRUE
01M1PW41G1VFBKJK35TQH6MBYH,01M1PVPTMYJEMSH2D4PPK54AQC,24,01M1PVXZCG5HBAN48J4YM7CT4J,big shape with little diamond at right side,TRUE
01M1PW60ZDRR4WGM2RZB95NZKX,01M1PVPWEFJ67VYTWGSHJ4XJ33,4,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,Z sign,TRUE
01M1PW6KPJKPRA0H5X3Y8TYZ32,01M1PVPWZ82WNHXNHFM772HZSY,17,01M1PVV2HGBFFFP8TQ2JTHYBNF,sideways mountains on a stand,TRUE
01M1PW6XYVF7NCE14SY0W410BF,01M1PVPWEJQS052PE7X7E1TZK9,5,01M1PVVX5KFM5CFX55QQRWNDX8,1 diamond 2 upside down mini triangles on top of a strange object with a hook on the right side,TRUE
01M1PW5RCE8S2AD20YNT0168AT,01M1PVPWEGF3RQQ2BZJMHJW5WT,40,01M1PVZMF178XCTABPVTWNQQ3Q,diamond and 2 triangles at the top bottom 2 triangles,TRUE
01M1PW6KRKX2SCAADV6FZKXGE5,01M1PVPWZ82WNHXNHFM772HZSY,20,01M1PVWG3MVC1D7FV8A8CY40QY,two roofs with rectangle hole on the right and short straight line on the left,TRUE
01M1PWGJFD5M53KT94KBBECSD1,01M1PVPXF8XP3FTSCWE2SZ4KAJ,46,01M1PW23TCTCTWR44KF0HW1TG2,three triangles on the right and stand at the bottom,TRUE
01M1PW0KJTFQTEM2SQB0N0XRS9,01M1PVPSF9NDAT0BF7G6FNHKYQ,29,01M1PVTG9CCCTFM1SEAAQ81WMP,O and then spiky E,TRUE
01M1PW157JMY9JJVB5REGD0BXW,01M1PVPSFBNZXW40G11G9DGVKY,36,01M1PVVNH6WEMGKMEM2F9XPCJS,"White rectangle cutout, righthand side looks like a man crouching against a wall. Diamond head.",TRUE
01M1PW1ZE9WB925N8WF4S4935T,01M1PVPTMX8QBBEQ1CAWS8Y65C,39,01M1PVVDJXTQ0S1H8V336MES03,"traingles left side, martini right side",TRUE
01M1PW1ZF6VZXBA35ACDS3RXZN,01M1PVPTMX8QBBEQ1CAWS8Y65C,12,01M1PVVEHT22G3NCF8EGPQWRYM,half a zero and the right side looks like a cat head,TRUE
01M1PWG13PCNMFT3TVXVW6FVCW,01M1PVPY02TEGASTZW7B0B44PE,45,01M1PW1KKGDQJPNSP87YDPE8Y2,s shape with T head,TRUE
01M1PW3T7H3DRMRPM21JF2D8MZ,01M1PVPVN19AKJQXAJWG447XT1,7,01M1PVV4T08CWVFCAHVD9FMRR2,"giant shirt shape over misshape on two triangles, one edge cut off",TRUE
01M1PW611ENQ8M8H3D4V970BEA,01M1PVPWEFJ67VYTWGSHJ4XJ33,14,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,letter Z,TRUE
01M1PW3T8GCR9W77SCNQBZXFHC,01M1PVPVN19AKJQXAJWG447XT1,12,01M1PVVZD69SDYBBAB5MDTZSCB,4 trianlge feet,TRUE
01M1PW41GP2G2FHYE184KXYMR7,01M1PVPTMYJEMSH2D4PPK54AQC,34,01M1PVXZCG5HBAN48J4YM7CT4J,small rectangle cut out,TRUE
01M1PW614N8522BEK1PM0BCK2C,01M1PVPWEFJ67VYTWGSHJ4XJ33,25,01M1PVV71QMXF31FNN88616S34,iowa,TRUE
01M1PW614N8522BEK1PM0BCK2C,01M1PVPWEFJ67VYTWGSHJ4XJ33,25,01M1PVV71QMXF31FNN88616S34,swuare,TRUE
01M1PW614N8522BEK1PM0BCK2C,01M1PVPWEFJ67VYTWGSHJ4XJ33,25,01M1PVV71QMXF31FNN88616S34,square,TRUE
01M1PW8ZWDNF93J8JGHNA4VR45,01M1PVPWZ383HA8RRK2RFSW236,8,01M1PW2K6B8GZQ5Z02B5Q0TB2A,has 3 edges to the right  one points out farther,TRUE
01M1PW9CRZSK9TZDVPFCARQG0V,01M1PVPXF92SZVFC9KB45KHNG3,2,01M1PVVXW244MSV8KK7TFJHPNZ,it has a diamond on the bottom left,TRUE
01M1PWBR38Y47H03DNY7G0H40S,01M1PVPY0135RYKX6QNWJW9HQ7,19,01M1PVV5BA5A9YAQJQ9SAGP2BW,looks like a zig zig on top and diamond on the bottom,TRUE
01M1PWEJK5778AEHKZB5GS9RK1,01M1PVPXF92SZVFC9KBGN1TRXM,19,01M1PVVCHSJDKDCMNAX28C9KTM,"a fish, with a flat nose on the right and triangle tail on the left has a fine on the top",TRUE
01M1PW0KE0SPPNKJK2NPFWAQSQ,01M1PVPSF9NDAT0BF7G6FNHKYQ,4,01M1PVTRYDJNHHT05DKBKN76E5,an O and E,TRUE
01M1PW3T7CSWF356RGEDK3EF6J,01M1PVPVN19AKJQXAJWG447XT1,5,01M1PVV4T08CWVFCAHVD9FMRR2,"square with two triangles following it, over misshape",TRUE
01M1PW511RJ57X2S08BBCX2Z54,01M1PVPVN43CJ2ZQS2FA0GJ1TX,36,01M1PVW97TC4GVFYDVFB1SJ9WH,The sideways M or boat or perhaps a sideways M on top of a crab clow going to the right.,TRUE
01M1PW5R1KXHEESXY027XJD65B,01M1PVPWEGF3RQQ2BZJMHJW5WT,7,01M1PVV9N1B5JSVGVHP53ND1FH,"top looks like a t-shirt, bottom is like a birdhouse resting on a pole",TRUE
01M1PWBQT6TQSHBD4K51MJB5SQ,01M1PVPY0135RYKX6QNWJW9HQ7,40,01M1PVW5G591MZ9WXE41XZDX0Y,"two points on the left, a rectangle diagonally coming out of top right corner",TRUE
01M1PWG11NT2JFS1FY9RFBA0M3,01M1PVPY02TEGASTZW7B0B44PE,6,01M1PWAKPMFG2PF8ZD5WBT5ANA,"this is the winged figure, with the triangle on its head",TRUE
01M1PWG16P3PJQSAQMRZWW4W13,01M1PVPY02TEGASTZW7B0B44PE,38,01M1PWAKPMFG2PF8ZD5WBT5ANA,"full house, triangle top, with normal path to it",TRUE
01M1PWJSA1CYS91P9P9ZZD5Y9Z,01M1PVPY05YMN5QBCZG3YB2C9A,0,01M1PW6E4667Y67QGT0X6HJCYF,hurry,FALSE
01M1PW0KDF7ED5WFJSNTE8WD62,01M1PVPSF9NDAT0BF7G6FNHKYQ,12,01M1PVTRYDJNHHT05DKBKN76E5,jagged on the right,TRUE
01M1PW0X6V1KEV17KPCA8ARVW8,01M1PVPSFBNZXW40G11YGR32M6,2,01M1PVVNQ4AT0NRB9TK929QH2E,"backwards c, then pocupine",TRUE
01M1PW156KAKFPN43EN5VYFAJ6,01M1PVPSFBNZXW40G11G9DGVKY,18,01M1PVVNH6WEMGKMEM2F9XPCJS,A super clear arrow shape pointing to the right.,TRUE
01M1PW41AGQK077FE8H25F6K1R,01M1PVPTMYJEMSH2D4PPK54AQC,42,01M1PVXZCG5HBAN48J4YM7CT4J,small rectangle cut out at bottom. weird shape,TRUE
01M1PW6KF52HA8E34J7DDY9GMX,01M1PVPWZ82WNHXNHFM772HZSY,2,01M1PVWG3MVC1D7FV8A8CY40QY,two houses on the right sideways on a stand,TRUE
01M1PW6KFKN1Y27A2BST8HQENB,01M1PVPWZ82WNHXNHFM772HZSY,0,01M1PVWG3MVC1D7FV8A8CY40QY,hi this is a sideways stop sign on a stand,TRUE
01M1PW9DEG00CJATE5CM6YARNP,01M1PVPXF92SZVFC9KB45KHNG3,42,01M1PVVXW244MSV8KK7TFJHPNZ,diamond on left,TRUE
01M1PWGHVVHVV332DC3TRQ24W3,01M1PVPXF8XP3FTSCWE2SZ4KAJ,1,01M1PW23TCTCTWR44KF0HW1TG2,Hi,FALSE
01M1PWGHVVHVV332DC3TRQ24W3,01M1PVPXF8XP3FTSCWE2SZ4KAJ,1,01M1PVW253SKBG4X7GTPVKZWRC,largest full mass,TRUE
01M1PWGHVVHVV332DC3TRQ24W3,01M1PVPXF8XP3FTSCWE2SZ4KAJ,1,01M1PW23TCTCTWR44KF0HW1TG2,Im still not sure,FALSE
01M1PW41C9043SQG5KX41BMPJS,01M1PVPTMYJEMSH2D4PPK54AQC,18,01M1PVXZCG5HBAN48J4YM7CT4J,like square bird flying to right with general logo cut out,TRUE
01M1PW5R1VQ1XFV3VN2ZDMS6Z5,01M1PVPWEGF3RQQ2BZJMHJW5WT,8,01M1PVZMF178XCTABPVTWNQQ3Q,the top is like a boat and the bottom like a house,TRUE
01M1PWEJSR8RHBBYVVZXDRDJCW,01M1PVPXF92SZVFC9KBGN1TRXM,40,01M1PVZYRHDVK94JBPD96A2FVY,chunky arrow,TRUE
01M1PWG1D5W2VZK7SREVJX7J5A,01M1PVPY02TEGASTZW7B0B44PE,22,01M1PWAKPMFG2PF8ZD5WBT5ANA,the pizza hut house. path at base. triangle atop.,TRUE
