roundID,gameID,trialNum,playerID,text,director_msg
01M0XF6K7MBY6V1ZD57NNY5GTQ,01M0XEBKS2G948HDY26TVYK1X9,41,01M0XEQS1Y61NYBS2B9X56Y7HM,3 shapes all connected moving in diff directions,TRUE
01M0XF5S79CC4D399WH0GNF58P,01M0XEP3V3T2RJX1S58T7Z1N3B,4,01M0XERTSZ0TCDWRGM6GX23TW0,lol nazi batman,FALSE
01M0XF5S79CC4D399WH0GNF58P,01M0XEP3V3T2RJX1S58T7Z1N3B,4,01M0XEWYY70E7AF4NMGH9FGS3V,looks like batman ears at the top on the right side connected to a big shape on the left,TRUE
01M0XF1C85E1KV918G3R1WW0K7,01M0XEBJH722J4730WC5V8GCA8,28,01M0XESZDE3CCGRVTP6G18ANBY,square on L shape..I had a call,TRUE
01M0XFED6CR7DZC41A4DASPVGK,01M0XF36KPEANMAA2FHR330CGB,33,01M0XES7WHX0W3E8PJ1JTK03A6,the bold L,TRUE
01M0XFEDBK84PZ389F7W6XWDS9,01M0XF36KPEANMAA2FHR330CGB,22,01M0XETGWM5RF9ZVRZXVQJA69R,chunky robo head facing right,TRUE
01M0XF6JY8N5WXQJY3YR3170X1,01M0XEBKS2G948HDY26TVYK1X9,47,01M0XEQS1Y61NYBS2B9X56Y7HM,lamp,TRUE
01M0XF756CMHP6ZG50CYR4XRJ2,01M0XEBJH4G5D0NKPXZ6BYKGS7,9,01M0XER6FPF3N9GKNC8JSYE9M7,Well that is a giant cavern,TRUE
01M0XF756CMHP6ZG50CYR4XRJ2,01M0XEBJH4G5D0NKPXZ6BYKGS7,9,01M0XERQ8TV5N8Y3NVYKQG5TNE,not sure,FALSE
01M0XF756CMHP6ZG50CYR4XRJ2,01M0XEBJH4G5D0NKPXZ6BYKGS7,9,01M0XER6FPF3N9GKNC8JSYE9M7,top of a vase with a rectangle,TRUE
01M0XF756CMHP6ZG50CYR4XRJ2,01M0XEBJH4G5D0NKPXZ6BYKGS7,9,01M0XERQ8TV5N8Y3NVYKQG5TNE,is it balancing on a square in the left corner,FALSE
01M0XF758N3M245FASXA965734,01M0XEBJH4G5D0NKPXZ6BYKGS7,21,01M0XER6FPF3N9GKNC8JSYE9M7,Cloud over house,TRUE
01M0XEYNX4VKADAT40ZRVCAWPZ,01M0XEBHFAZN8J8K9QJ4PMADCV,23,01M0XEREB3GCTAQVXHQ8WY91H4,"backwards B on left, house shape when you tilt your head to the right. sort of looks like a short stumpy key",TRUE
01M0XF07DD7WE31MD37VBVH8GY,01M0XEBFYW1G5QWYVD4F1CEJQ3,20,01M0XER53CMDT435QVPYSPB86P,white rectangle in shape,TRUE
01M0XEYNZ92YES2F4W491B0ME6,01M0XEBHFAZN8J8K9QJ4PMADCV,45,01M0XEREB3GCTAQVXHQ8WY91H4,"small triangle on its own bottom left, blocky on the right, 3 spikes on top",TRUE
01M0XEXFSD6FQ7TKS8CH1EN90A,01M0XEBFZ0825AFF4R333DJ4HK,34,01M0XER0XX29HJPEX4FRYGSWYD,pac man w/ goatie facing left with octagonal back,TRUE
01M0XF758FTJA24X93M964AD0D,01M0XEBJH4G5D0NKPXZ6BYKGS7,20,01M0XER6FPF3N9GKNC8JSYE9M7,Bird?,FALSE
01M0XF758FTJA24X93M964AD0D,01M0XEBJH4G5D0NKPXZ6BYKGS7,20,01M0XERQ8TV5N8Y3NVYKQG5TNE,biggest shape,TRUE
01M0XF758FTJA24X93M964AD0D,01M0XEBJH4G5D0NKPXZ6BYKGS7,20,01M0XERQ8TV5N8Y3NVYKQG5TNE,balancing on left corner,TRUE
01M0XEYNVBPXJF9HW5QYVSYG7J,01M0XEBHFAZN8J8K9QJ4PMADCV,2,01M0XEREB3GCTAQVXHQ8WY91H4,quicker,FALSE
01M0XEYNVBPXJF9HW5QYVSYG7J,01M0XEBHFAZN8J8K9QJ4PMADCV,2,01M0XES5Y1NQT19B2QBEJ1SE2V,fish like structure with spiky sides both up and down,TRUE
01M0XF02WZYAT537K4QXRZ5QND,01M0XEBFYZ40VDCCZ70PM6EWHK,31,01M0XERQP1ZQ8ZKRV6F98VE778,rectangle with two legs,TRUE
01M0XF6KA719AP6YH4K1F7BXWA,01M0XEBKS2G948HDY26TVYK1X9,36,01M0XERWA6XTSFFEAXHF1XTBP1,2 garage house,TRUE
01M0XEYNXBN7EDJ90D251CSQ0K,01M0XEBHFAZN8J8K9QJ4PMADCV,26,01M0XES5Y1NQT19B2QBEJ1SE2V,Bolt like structure with even spikes,TRUE
01M0XF02VA7DX6TVAPQH8DACR4,01M0XEBFYZ40VDCCZ70PM6EWHK,26,01M0XEW4XVCD53BQGS5F5TWC4E,looks like a train with the steam engine on the top right,TRUE
01M0XF392CQK08EFKX9NSR0HB2,01M0XEBHF9Z6MD8PTP8NQ2PV26,20,01M0XESRDHZJ3M6V0HK46Z1NMP,teapot sitting on triangles,TRUE
01M0XF1CBZ63E9XA8DDSDMY74M,01M0XEBJH722J4730WC5V8GCA8,17,01M0XERZFWJEZDBR149P6YH3F1,Shirt shape on bottom with v shaped notch at top,TRUE
01M0XF1CBZ63E9XA8DDSDMY74M,01M0XEBJH722J4730WC5V8GCA8,17,01M0XERZFWJEZDBR149P6YH3F1,Not the ice cream glass bottom,TRUE
01M0XF1CAY2SD8QEK1RN2AGDT1,01M0XEBJH722J4730WC5V8GCA8,8,01M0XESZDE3CCGRVTP6G18ANBY,"big house or shirt shape with two top notches, sitting over a boat shape with a white square gap",TRUE
01M0XFCD02G52MZ184ARA37YEX,01M0XEP3TSE5MTCHYTC004C3XD,7,01M0XEY6K6WQC3AV5JQQ7N3PQV,"A black irregular shape with a tall pointed section on the left, two raised points at the top, and two long downward-pointing sections. It has a small arch-like opening in the center and jagged edges.",FALSE
01M0XFCD02G52MZ184ARA37YEX,01M0XEP3TSE5MTCHYTC004C3XD,7,01M0XETPA4APE5RG3CX52WNZAV,like a person drinking from a fountain,TRUE
01M0XFCD02G52MZ184ARA37YEX,01M0XEP3TSE5MTCHYTC004C3XD,7,01M0XETPA4APE5RG3CX52WNZAV,the fountain is two triangles,TRUE
01M0XFCD02G52MZ184ARA37YEX,01M0XEP3TSE5MTCHYTC004C3XD,7,01M0XEY6K6WQC3AV5JQQ7N3PQV,yes it looks like that,FALSE
01M0XFCD02G52MZ184ARA37YEX,01M0XEP3TSE5MTCHYTC004C3XD,7,01M0XETPA4APE5RG3CX52WNZAV,press it,TRUE
01M0XFQWRWGV4JS8KYJAXCD1PC,01M0XEP3TXK5Z02SVJR2VASG8P,11,01M0XEX8ATRQ9G1A1T9FCE8VQM,anville i back,TRUE
01M0XFQWRWGV4JS8KYJAXCD1PC,01M0XEP3TXK5Z02SVJR2VASG8P,11,01M0XFGKS364T502MY6BASRSP2,ummm,FALSE
01M0XFQWRWGV4JS8KYJAXCD1PC,01M0XEP3TXK5Z02SVJR2VASG8P,11,01M0XFGKS364T502MY6BASRSP2,the sinking ship looking one?,FALSE
01M0XF3937HZJ77RBNK8BGR4Q6,01M0XEBHF9Z6MD8PTP8NQ2PV26,31,01M0XESCE3HXZW59M8QA45SWJ1,Boy large head,TRUE
01M0XF395G9QJ2WH0BPM3K9MSM,01M0XEBHF9Z6MD8PTP8NQ2PV26,1,01M0XESCE3HXZW59M8QA45SWJ1,Sideways boy with large head and pointy arms and legs,TRUE
01M0XEXFQ3B8EQ34TQCC7NYGWA,01M0XEBFZ0825AFF4R333DJ4HK,18,01M0XER0XX29HJPEX4FRYGSWYD,"spikey on the left, but not shark fins, like lopsided christmas tree, and dog booping ground on right",TRUE
01M0XF2S50AA8P2RCJSJ9K0MKP,01M0XEBKS0ZEFNX9SMQDQW2PZ4,42,01M0XES69GNPHVSPMR1TVP4HAR,"complete shape, no lines, largerst one with flat top",TRUE
01M0XFEDGWH2YN7EMYBKQA44HF,01M0XF36KPEANMAA2FHR330CGB,15,01M0XES7WHX0W3E8PJ1JTK03A6,The one with letter L,TRUE
01M0XFQWQDSC2AV526PTEX86RM,01M0XEP3TXK5Z02SVJR2VASG8P,6,01M0XFGKS364T502MY6BASRSP2,cockroach,TRUE
01M0XF2S3SKKRPQ90HG4K42HNX,01M0XEBKS0ZEFNX9SMQDQW2PZ4,35,01M0XER9CN1N4H5AFH0XVE2HCE,base w square in middle top biggest shape,TRUE
01M0XF2S5C6A29FNCNGN2JZM1A,01M0XEBKS0ZEFNX9SMQDQW2PZ4,45,01M0XER9CN1N4H5AFH0XVE2HCE,biggest shape l side square,TRUE
01M0XF6K1EAMTDB2GT08ZG6TFH,01M0XEBKS2G948HDY26TVYK1X9,21,01M0XEQS1Y61NYBS2B9X56Y7HM,messed up house,TRUE
01M0XF07CVNN63A8TJ9D2PH8T2,01M0XEBFYW1G5QWYVD4F1CEJQ3,26,01M0XER53CMDT435QVPYSPB86P,small triangle bottom left,TRUE
01M0XF1CEA4YJ1JBZWY6SZSCRZ,01M0XEBJH722J4730WC5V8GCA8,27,01M0XERZFWJEZDBR149P6YH3F1,Shirt shape with v neck on top,TRUE
01M0XF755K3PBZGA5WV6S36TSK,01M0XEBJH4G5D0NKPXZ6BYKGS7,5,01M0XER6FPF3N9GKNC8JSYE9M7,"Bird in a martini glass, or a banana split in a glass",TRUE
01M0XFQX62D1SSVWVQ65QF40T9,01M0XEP3TXK5Z02SVJR2VASG8P,39,01M0XEX8ATRQ9G1A1T9FCE8VQM,state,TRUE
01M0XF07BTE49ET4MNJDQ3T26K,01M0XEBFYW1G5QWYVD4F1CEJQ3,35,01M0XEQXM9M74Y1X1MWHARYCDC,"2 big triangles on left, small one above",TRUE
01M0XF6K9Q3Q4P0NW9XQ38JE76,01M0XEBKS2G948HDY26TVYK1X9,37,01M0XEQS1Y61NYBS2B9X56Y7HM,t shirt,TRUE
01M0XFEDWS3AX1PS854X8AYKB4,01M0XF36KPEANMAA2FHR330CGB,2,01M0XETGWM5RF9ZVRZXVQJA69R,The dancing figure standing on two pointed legs,TRUE
01M0XF394GVG3RAF97ZT3JJKKD,01M0XEBHF9Z6MD8PTP8NQ2PV26,8,01M0XESRDHZJ3M6V0HK46Z1NMP,boy with party hat legs spread open,TRUE
01M0XF6JZJTPY32Q78GFQ5XG6F,01M0XEBKS2G948HDY26TVYK1X9,29,01M0XEQS1Y61NYBS2B9X56Y7HM,guy with tshirt,TRUE
01M0XEXFG1EX1A6CQDV2BQCZRC,01M0XEBFZ0825AFF4R333DJ4HK,1,01M0XEQXMFVE0GRKM8DY7Y5DHN,it looks like a fish almost with a half octagon on the right side. fin on the left side,TRUE
01M0XF2S0ASMHT5RT2KFXG6XQX,01M0XEBKS0ZEFNX9SMQDQW2PZ4,8,01M0XES69GNPHVSPMR1TVP4HAR,"cradle on rectangle base,, no triangle base",TRUE
01M0XF2S4KZPTSQP93GDRJ2REP,01M0XEBKS0ZEFNX9SMQDQW2PZ4,39,01M0XER9CN1N4H5AFH0XVE2HCE,telephone base bottom biggest shaper above no v,TRUE
01M0XF5JC0FG46BT3F2JVSFEJR,01M0XEBJH60M51NVP8EGS7231S,44,01M0XF1AW05AX3PDCQ9PWGAR99,elephant,TRUE
01M0XEYNZ5FR7X0CDYG08JVYNQ,01M0XEBHFAZN8J8K9QJ4PMADCV,42,01M0XES5Y1NQT19B2QBEJ1SE2V,bolt like structure,TRUE
01M0XFCD4N925H7NT9C1QQD77E,01M0XEP3TSE5MTCHYTC004C3XD,27,01M0XETPA4APE5RG3CX52WNZAV,diamond,TRUE
01M0XEYNXF6FP8266K43VESKWG,01M0XEBHFAZN8J8K9QJ4PMADCV,28,01M0XES5Y1NQT19B2QBEJ1SE2V,Two triangles to the left with a heavy block from the right,TRUE
01M0XF2S54HMTWTQP6J1D5M7JS,01M0XEBKS0ZEFNX9SMQDQW2PZ4,43,01M0XER9CN1N4H5AFH0XVE2HCE,fish on flat rectangle left side longer,TRUE
01M0XF390BPX9KZ6PB19BV78PQ,01M0XEBHF9Z6MD8PTP8NQ2PV26,11,01M0XESCE3HXZW59M8QA45SWJ1,submarine with open mouth,TRUE
01M0XF5JA5RNABSJYZDQ1TZN6Z,01M0XEBJH60M51NVP8EGS7231S,36,01M0XF1AW05AX3PDCQ9PWGAR99,bird,TRUE
01M0XEYNVT5A83GY8K323HWXAW,01M0XEBHFAZN8J8K9QJ4PMADCV,7,01M0XEREB3GCTAQVXHQ8WY91H4,looks like a screw. but has a sticking out bit top right,TRUE
01M0XF02Y2THHPSD3VBVV6DV7E,01M0XEBFYZ40VDCCZ70PM6EWHK,21,01M0XERQP1ZQ8ZKRV6F98VE778,looks like XE,TRUE
01M0XFCD2W1EDMRNW060THZXJV,01M0XEP3TSE5MTCHYTC004C3XD,45,01M0XETPA4APE5RG3CX52WNZAV,sidewise house,TRUE
01M0XF757EH50BQ64QADC5QH33,01M0XEBJH4G5D0NKPXZ6BYKGS7,14,01M0XER6FPF3N9GKNC8JSYE9M7,Kid on a table?,FALSE
01M0XF757EH50BQ64QADC5QH33,01M0XEBJH4G5D0NKPXZ6BYKGS7,14,01M0XERQ8TV5N8Y3NVYKQG5TNE,kid on a board,TRUE
01M0XFQX10TZGJ75F90MYHTJEB,01M0XEP3TXK5Z02SVJR2VASG8P,0,01M0XFGKS364T502MY6BASRSP2,the chunky factory,TRUE
01M0XF031XSVFPKZRD4S5FDK90,01M0XEBFYZ40VDCCZ70PM6EWHK,4,01M0XEW4XVCD53BQGS5F5TWC4E,this shape has four sharp triangle like objects sticking out of the top of it,TRUE
01M0XF1MPWG814Y7FYDQ9CZ55V,01M0XEBHFGJ74MNH9PTVJNK0S2,15,01M0XEREZ46CDWNZWM86P2TTE7,rectangle cutout,TRUE
01M0XFEDA465SMYW91F0QF0X0G,01M0XF36KPEANMAA2FHR330CGB,25,01M0XES7WHX0W3E8PJ1JTK03A6,the one with diomond,TRUE
01M0XFQWXMBY2STHVWEK3CFF6K,01M0XEP3TXK5Z02SVJR2VASG8P,19,01M0XFGKS364T502MY6BASRSP2,sinking ship one?,FALSE
01M0XFQWXMBY2STHVWEK3CFF6K,01M0XEP3TXK5Z02SVJR2VASG8P,19,01M0XEX8ATRQ9G1A1T9FCE8VQM,look like state,TRUE
01M0XFCD0NPDFR6CWFET83FE11,01M0XEP3TSE5MTCHYTC004C3XD,5,01M0XETPA4APE5RG3CX52WNZAV,like a crown on it's side with a handle,TRUE
01M0XFCD0NPDFR6CWFET83FE11,01M0XEP3TSE5MTCHYTC004C3XD,5,01M0XETPA4APE5RG3CX52WNZAV,with three roofs,TRUE
01M0XFCD0NPDFR6CWFET83FE11,01M0XEP3TSE5MTCHYTC004C3XD,5,01M0XEY6K6WQC3AV5JQQ7N3PQV,oh realy,FALSE
01M0XFCD0NPDFR6CWFET83FE11,01M0XEP3TSE5MTCHYTC004C3XD,5,01M0XETPA4APE5RG3CX52WNZAV,can you see it?,TRUE
01M0XF02V892PXXEFQ5BSQ1QYW,01M0XEBFYZ40VDCCZ70PM6EWHK,27,01M0XERQP1ZQ8ZKRV6F98VE778,looks like a bat with two triangles on bottom as legs,TRUE
01M0XF2S30XPAHWJ0WDQXPR36B,01M0XEBKS0ZEFNX9SMQDQW2PZ4,27,01M0XER9CN1N4H5AFH0XVE2HCE,shape all black top with white v in middle on blackrectangle,TRUE
01M0XF2S30XPAHWJ0WDQXPR36B,01M0XEBKS0ZEFNX9SMQDQW2PZ4,27,01M0XER9CN1N4H5AFH0XVE2HCE,biggest,TRUE
01M0XF5SBAMY2751P15JPG8YF5,01M0XEP3V3T2RJX1S58T7Z1N3B,42,01M0XEWYY70E7AF4NMGH9FGS3V,nazi batman,TRUE
01M0XF6K1YSQ7KXXBW7KEMDRQS,01M0XEBKS2G948HDY26TVYK1X9,18,01M0XERWA6XTSFFEAXHF1XTBP1,angular box on acid with white interior,TRUE
01M0XEXFPYW4F849RSY8TCYV4K,01M0XEBFZ0825AFF4R333DJ4HK,21,01M0XEQXMFVE0GRKM8DY7Y5DHN,dog booping left with two spikes on head and big half octavgon,TRUE
01M0XF5J8NYXR95Z1JBKEV9GE4,01M0XEBJH60M51NVP8EGS7231S,26,01M0XF1AW05AX3PDCQ9PWGAR99,smiley face,TRUE
01M0XF5S43C2A9GBHB9KBJZBXK,01M0XEP3V3T2RJX1S58T7Z1N3B,8,01M0XEWYY70E7AF4NMGH9FGS3V,batman ears connected to what looks like someones big nose,TRUE
01M0XFEE0CNPDBMGWA6Y9E6HN4,01M0XF36KPEANMAA2FHR330CGB,46,01M0XETGWM5RF9ZVRZXVQJA69R,Diamond,TRUE
01M0XFQWNS0MAM5HTZK0M7G0SD,01M0XEP3TXK5Z02SVJR2VASG8P,2,01M0XFGKS364T502MY6BASRSP2,the ship,TRUE
01M0XFQWNS0MAM5HTZK0M7G0SD,01M0XEP3TXK5Z02SVJR2VASG8P,2,01M0XFGKS364T502MY6BASRSP2,sinking ship,TRUE
01M0XEYNTVZ5W2TA77D38JDK8B,01M0XEBHFAZN8J8K9QJ4PMADCV,16,01M0XES5Y1NQT19B2QBEJ1SE2V,a bolt like structure with even like spikes,TRUE
01M0XEYNX6WJCXD9T2VY65CA5K,01M0XEBHFAZN8J8K9QJ4PMADCV,24,01M0XES5Y1NQT19B2QBEJ1SE2V,B like feature to the left looks like a key,TRUE
01M0XF1MQ1P0NWB4BR1E2J9TGJ,01M0XEBHFGJ74MNH9PTVJNK0S2,23,01M0XEREZ46CDWNZWM86P2TTE7,left side looks like a neck and head of horse facing down,TRUE
01M0XF75AWF8E6VGM0GHD8JKB3,01M0XEBJH4G5D0NKPXZ6BYKGS7,30,01M0XERQ8TV5N8Y3NVYKQG5TNE,kid on a board,TRUE
01M0XF75C4ZT0GECZRSHGKDF8T,01M0XEBJH4G5D0NKPXZ6BYKGS7,35,01M0XER6FPF3N9GKNC8JSYE9M7,Cloud over martini,TRUE
01M0XF07EK8ZAMR36TH1T7BRWK,01M0XEBFYW1G5QWYVD4F1CEJQ3,2,01M0XER53CMDT435QVPYSPB86P,small triangle on the left bottom of the shape,TRUE
01M0XFEDYKJ4FHFADAM6KK5VRQ,01M0XF36KPEANMAA2FHR330CGB,41,01M0XES7WHX0W3E8PJ1JTK03A6,hollow,TRUE
01M0XF1MRGVKT76CD6G9NT8HAP,01M0XEBHFGJ74MNH9PTVJNK0S2,20,01M0XERNMK293CWHFMH4HQ05K1,rectangle cutout in middle,TRUE
01M0XF6JWDFK8VESN554T2X918,01M0XEBKS2G948HDY26TVYK1X9,7,01M0XEQS1Y61NYBS2B9X56Y7HM,it would be a y if other shape was moved away,TRUE
01M0XF6K1J7HQSWDK81KY4D9EY,01M0XEBKS2G948HDY26TVYK1X9,20,01M0XERWA6XTSFFEAXHF1XTBP1,chicken running over bent plate,TRUE
01M0XF02VFZY8746MS2M0Y1N9D,01M0XEBFYZ40VDCCZ70PM6EWHK,47,01M0XERQP1ZQ8ZKRV6F98VE778,fish bone with four spikes,TRUE
01M0XF393R7QSGKMS3VARR04DB,01M0XEBHF9Z6MD8PTP8NQ2PV26,33,01M0XESCE3HXZW59M8QA45SWJ1,open mouth left,TRUE
01M0XFCD0YEH4SK7E497GG4PYT,01M0XEP3TSE5MTCHYTC004C3XD,4,01M0XEY6K6WQC3AV5JQQ7N3PQV,"A black, irregular shape with a tall vertical section in the center, several sharp triangular points, and two separate diamond/triangle shapes on the right side. The main shape is wider at the bottom and has jagged edges.",TRUE
01M0XEYNVBPXJF9HW5PV1NT3KM,01M0XEBHFAZN8J8K9QJ4PMADCV,19,01M0XEREB3GCTAQVXHQ8WY91H4,"4 spikes at top, 3 at the bottom, sloping down shape on right",TRUE
01M0XF394ME61SKWBQXAPJX6HR,01M0XEBHF9Z6MD8PTP8NQ2PV26,9,01M0XESCE3HXZW59M8QA45SWJ1,Girl in dress dancing on triangles,TRUE
01M0XFQX2VG79QG65XMJF4J17S,01M0XEP3TXK5Z02SVJR2VASG8P,29,01M0XEX8ATRQ9G1A1T9FCE8VQM,square in middle,TRUE
01M0XF5S72ATDBZQNPVW8YE9JB,01M0XEP3V3T2RJX1S58T7Z1N3B,5,01M0XERTSZ0TCDWRGM6GX23TW0,L on right with square hole,TRUE
01M0XF39322JKJNCP2SDNYN6ZA,01M0XEBHF9Z6MD8PTP8NQ2PV26,30,01M0XESRDHZJ3M6V0HK46Z1NMP,boy with horns,TRUE
01M0XF5J9Y559PEGTBKX07B9N7,01M0XEBJH60M51NVP8EGS7231S,34,01M0XF1AW05AX3PDCQ9PWGAR99,rocking chicken,TRUE
01M0XFCD4AGEHK3321SKB0ZAA5,01M0XEP3TSE5MTCHYTC004C3XD,28,01M0XEY6K6WQC3AV5JQQ7N3PQV,L shape,TRUE
01M0XFCD4AGEHK3321SKB0ZAA5,01M0XEP3TSE5MTCHYTC004C3XD,28,01M0XETPA4APE5RG3CX52WNZAV,I don't have L shape,FALSE
01M0XFCD4AGEHK3321SKB0ZAA5,01M0XEP3TSE5MTCHYTC004C3XD,28,01M0XETPA4APE5RG3CX52WNZAV,got it,FALSE
01M0XF1CB12KBFT402P9GCFJ6W,01M0XEBJH722J4730WC5V8GCA8,9,01M0XERZFWJEZDBR149P6YH3F1,Like an asymmetrical vase with the bottom wonky to the left,TRUE
01M0XF1CB12KBFT402P9GCFJ6W,01M0XEBJH722J4730WC5V8GCA8,9,01M0XERZFWJEZDBR149P6YH3F1,And handles on the sides,TRUE
01M0XF1CB12KBFT402P9GCFJ6W,01M0XEBJH722J4730WC5V8GCA8,9,01M0XESZDE3CCGRVTP6G18ANBY,more,FALSE
01M0XF1CB12KBFT402P9GCFJ6W,01M0XEBJH722J4730WC5V8GCA8,9,01M0XERZFWJEZDBR149P6YH3F1,No v shape,TRUE
01M0XF1CB12KBFT402P9GCFJ6W,01M0XEBJH722J4730WC5V8GCA8,9,01M0XERZFWJEZDBR149P6YH3F1,flat top,TRUE
01M0XF1MN4AENBB32XGSJ7Z690,01M0XEBHFGJ74MNH9PTVJNK0S2,5,01M0XEREZ46CDWNZWM86P2TTE7,"looks like horse eck and head on right side, head is down to the ground",TRUE
01M0XF1MQHW4TJDCGC8V7QZDGP,01M0XEBHFGJ74MNH9PTVJNK0S2,25,01M0XEREZ46CDWNZWM86P2TTE7,right side looks like neck and head of horse facing down,TRUE
01M0XEYNWK3ESMCT77R130EF4Y,01M0XEBHFAZN8J8K9QJ4PMADCV,47,01M0XEREB3GCTAQVXHQ8WY91H4,"small triangle on its own bottom left, shooter top right",TRUE
01M0XF07E06GD6QHH865XDH0R8,01M0XEBFYW1G5QWYVD4F1CEJQ3,15,01M0XEQXM9M74Y1X1MWHARYCDC,White rectangle in shape,TRUE
01M0XF7592MJW4PHTG197CRB5B,01M0XEBJH4G5D0NKPXZ6BYKGS7,22,01M0XERQ8TV5N8Y3NVYKQG5TNE,white arrow,TRUE
01M0XF5S8PMHRX5VZ6TGTR771K,01M0XEP3V3T2RJX1S58T7Z1N3B,27,01M0XERTSZ0TCDWRGM6GX23TW0,middle finger batman,TRUE
01M0XFED5MAPM3KEQYNVPBSQ3N,01M0XF36KPEANMAA2FHR330CGB,35,01M0XES7WHX0W3E8PJ1JTK03A6,the bold L,TRUE
01M0XF02WNZBKR56EBFYKXT9YJ,01M0XEBFYZ40VDCCZ70PM6EWHK,41,01M0XERQP1ZQ8ZKRV6F98VE778,small white traingle on the bottom,TRUE
01M0XF07BS9SPFZ2VWQ7XGHKB2,01M0XEBFYW1G5QWYVD4F1CEJQ3,36,01M0XER53CMDT435QVPYSPB86P,"two big triangles on left, one on top",TRUE
01M0XF2S2CEN98EPJ27QPNEPWM,01M0XEBKS0ZEFNX9SMQDQW2PZ4,23,01M0XER9CN1N4H5AFH0XVE2HCE,fisg on top of large rectangke byt left side longer,TRUE
01M0XFQWYZYHNRTAQSQHBV446N,01M0XEP3TXK5Z02SVJR2VASG8P,21,01M0XEX8ATRQ9G1A1T9FCE8VQM,arrow in middle,TRUE
01M0XF1CC3N7VMAJ45NC6AHNZ5,01M0XEBJH722J4730WC5V8GCA8,18,01M0XESZDE3CCGRVTP6G18ANBY,cup bottomwe rectangle up disconnected,TRUE
01M0XF02WTPRTPSQ5NYQ1SM94Y,01M0XEBFYZ40VDCCZ70PM6EWHK,42,01M0XEW4XVCD53BQGS5F5TWC4E,white rectangle in the middle,TRUE
01M0XFEDB3302T4K7D3CY8J82T,01M0XF36KPEANMAA2FHR330CGB,23,01M0XES7WHX0W3E8PJ1JTK03A6,the three triangle one on the left,TRUE
01M0XF755SYRZNW2KZXBCYSQ5X,01M0XEBJH4G5D0NKPXZ6BYKGS7,6,01M0XERQ8TV5N8Y3NVYKQG5TNE,bunny shaped,TRUE
01M0XF755SYRZNW2KZXBCYSQ5X,01M0XEBJH4G5D0NKPXZ6BYKGS7,6,01M0XERQ8TV5N8Y3NVYKQG5TNE,with two ears,TRUE
01M0XF755SYRZNW2KZXBCYSQ5X,01M0XEBJH4G5D0NKPXZ6BYKGS7,6,01M0XER6FPF3N9GKNC8JSYE9M7,Apron or neck tie?,FALSE
01M0XF755SYRZNW2KZXBCYSQ5X,01M0XEBJH4G5D0NKPXZ6BYKGS7,6,01M0XERQ8TV5N8Y3NVYKQG5TNE,neck tie,TRUE
01M0XFEDX7VXJ7D6J0MY523BW9,01M0XF36KPEANMAA2FHR330CGB,1,01M0XES7WHX0W3E8PJ1JTK03A6,the L on the right and three triangle on the left,TRUE
01M0XF02WHH7D9TN71T8ZB1B6F,01M0XEBFYZ40VDCCZ70PM6EWHK,40,01M0XEW4XVCD53BQGS5F5TWC4E,has four triangle spikes sticking out of the top,TRUE
01M0XF3923ZPPV46YQ7R4KFCEA,01M0XEBHF9Z6MD8PTP8NQ2PV26,18,01M0XESRDHZJ3M6V0HK46Z1NMP,fish/ boat triangles on top  4 points,TRUE
01M0XFEDJA2GKJKK1SHVSGFY57,01M0XF36KPEANMAA2FHR330CGB,11,01M0XES7WHX0W3E8PJ1JTK03A6,"the one with the largest hollow part in the bottom,",TRUE
01M0XF5S5BMH804Q6VN89HQ4VD,01M0XEP3V3T2RJX1S58T7Z1N3B,19,01M0XERTSZ0TCDWRGM6GX23TW0,"Pointy up down smashed into house, not the one with the 3",TRUE
01M0XF6K6BESBWNRD1D613DNFG,01M0XEBKS2G948HDY26TVYK1X9,43,01M0XERWA6XTSFFEAXHF1XTBP1,all good pal,FALSE
01M0XF6K6BESBWNRD1D613DNFG,01M0XEBKS2G948HDY26TVYK1X9,43,01M0XEQS1Y61NYBS2B9X56Y7HM,house leaning,TRUE
01M0XFQWMFJ1CSAD29V9W8MJFQ,01M0XEP3TXK5Z02SVJR2VASG8P,38,01M0XFGKS364T502MY6BASRSP2,diamond on the side (not the fish),TRUE
01M0XF02VKSPWWX2ZG2EPH7F6P,01M0XEBFYZ40VDCCZ70PM6EWHK,3,01M0XERQP1ZQ8ZKRV6F98VE778,It looks like XE,TRUE
01M0XF1C657X6DYKWP6M502CRM,01M0XEBJH722J4730WC5V8GCA8,0,01M0XERZFWJEZDBR149P6YH3F1,Any clues?,FALSE
01M0XF1C657X6DYKWP6M502CRM,01M0XEBJH722J4730WC5V8GCA8,0,01M0XESZDE3CCGRVTP6G18ANBY,"chunky shirt shape, two little horn notches on top and a small block sticking down at the bottom. you can do it",TRUE
01M0XF755002947GCRZ0W8MMSW,01M0XEBJH4G5D0NKPXZ6BYKGS7,2,01M0XER6FPF3N9GKNC8JSYE9M7,Got anything?,FALSE
01M0XF755002947GCRZ0W8MMSW,01M0XEBJH4G5D0NKPXZ6BYKGS7,2,01M0XERQ8TV5N8Y3NVYKQG5TNE,"Hi, it's the large shape. looks kinda like a tshirt balancing on a rectangle at the very bottom",TRUE
